rut;nrc;usuario;year;mes;dia;id;problema;puntaje
87;17338;*;2020;4;21;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
136;17341;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
576;17328;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
140;17328;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
33;17327;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
684;17332;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
203;17334;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
578;17328;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
315;17322;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
714;17349;*;2020;4;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
574;17350;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
721;17931;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
678;17344;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
6;17344;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
383;17327;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
724;17328;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
206;17332;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
458;17337;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
580;17329;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
579;17329;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
223;17250;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
310;17329;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
304;17250;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
152;17323;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
375;17338;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
594;17329;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
620;17335;*;2020;4;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
323;17334;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
584;17329;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
581;17344;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
361;17327;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
553;17344;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
593;17329;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
589;17329;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
270;17931;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
117;17332;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
722;17345;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
81;17329;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
588;17329;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
89;17345;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
197;17327;*;2020;4;24;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
389;17329;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
640;17345;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
181;17327;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
13;17344;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
180;17933;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
686;17335;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
403;17322;*;2020;4;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
585;17329;*;2020;4;26;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
378;17250;*;2020;4;27;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
455;17329;*;2020;4;27;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
177;17250;*;2020;4;28;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
245;17329;*;2020;4;28;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
191;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
385;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
295;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
623;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
473;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
221;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
597;17250;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
169;17332;*;2020;4;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
182;17322;*;2020;4;30;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
222;17250;*;2020;4;30;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
259;17334;*;2020;4;30;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
644;17334;*;2020;4;30;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
364;17334;*;2020;5;1;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
0;17933;*;2020;5;3;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
147;17332;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
380;17334;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
681;18556;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
697;18556;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
459;18556;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
602;18556;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
382;17332;*;2020;5;4;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
235;17345;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
153;17326;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
698;17326;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
65;17326;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
423;17322;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
632;17930;*;2020;5;5;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
627;17336;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
702;17345;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
201;17334;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
634;17340;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
716;17331;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
425;17250;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
370;17334;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
278;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
286;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
90;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
220;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
615;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
616;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
60;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
617;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
262;18535;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
419;17334;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
456;17331;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
362;17328;*;2020;5;6;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
709;17344;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
23;17933;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
301;17339;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
17;17339;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
256;17323;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
438;17331;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
663;17331;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
106;17327;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
629;17322;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
477;17333;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
348;17340;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
528;17339;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
420;17340;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
422;17339;*;2020;5;7;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
299;17328;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
635;17933;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
633;17326;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
74;17933;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
683;17328;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
550;17334;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
80;17331;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
427;17338;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
92;17332;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
660;17929;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
365;17931;*;2020;5;8;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
379;17323;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
135;17334;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
658;17327;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
641;17331;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
457;17339;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
568;17333;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
303;17327;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
327;17340;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
643;17345;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
646;17344;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
648;17334;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
647;17331;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
127;17338;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
649;17933;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
610;17333;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
650;17933;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
229;17338;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
669;17340;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
234;17331;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
280;17326;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
272;17340;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
657;18556;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
659;17931;*;2020;5;9;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
662;17345;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
18;17349;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
185;17322;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
727;17333;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
670;17330;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
248;17326;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
718;17929;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
674;17340;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
444;17339;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
671;17322;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
689;17327;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
38;17332;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
673;17340;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
199;17332;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
677;17345;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
699;17332;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
242;17931;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
675;17345;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
168;17334;*;2020;5;10;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
460;17929;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
676;17331;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
706;17344;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
693;17327;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
115;17330;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
654;17349;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
104;17333;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
687;17339;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
335;17333;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
251;17339;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
252;17333;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
292;17328;*;2020;5;11;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
331;17338;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
711;17334;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
710;17344;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
126;17334;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
213;17332;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
719;17344;*;2020;5;12;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
398;17333;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
347;17328;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
52;17322;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
723;17930;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
725;17930;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
19;17344;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
729;17344;*;2020;5;13;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
731;17346;*;2020;5;14;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
592;17329;*;2020;5;16;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;4.0
733;17930;*;2020;5;18;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
474;17340;*;2020;5;21;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
414;17329;*;2020;5;22;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
413;18535;*;2020;5;23;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
134;17337;*;2020;5;25;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0
35;17341;*;2020;5;29;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
22;17333;*;2020;5;30;52620b0c858a4c59bc324b65278d28bd;Cajero Automático Nivel 2;0.0
46;17328;*;2020;3;30;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
266;17335;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
167;17334;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
411;17341;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
717;17341;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
552;17341;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
494;17335;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
582;17326;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
625;17326;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
667;17326;*;2020;4;8;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
480;17326;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
664;17326;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
491;17335;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
583;17326;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
230;17331;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
354;17331;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
109;17340;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
672;17334;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
131;17340;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
21;17335;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
481;17334;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
218;17340;*;2020;4;9;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
340;17335;*;2020;4;10;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
45;17334;*;2020;4;10;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
406;17331;*;2020;4;10;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
621;17331;*;2020;4;10;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
475;17331;*;2020;4;11;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
255;17341;*;2020;4;11;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
247;17331;*;2020;4;11;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
85;17334;*;2020;4;11;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
607;17326;*;2020;4;11;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
101;17335;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
705;17326;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
467;17335;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
482;17331;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
110;17334;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
374;17334;*;2020;4;12;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
720;17334;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
171;17334;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
376;17341;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
416;17331;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
56;17340;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
483;17326;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
346;17326;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
343;17326;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
166;17331;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
116;17326;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
626;17326;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
401;17334;*;2020;4;13;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
27;17344;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
6;17344;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
53;17344;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
71;17335;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
430;17331;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
553;17344;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
112;17334;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
488;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
333;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
405;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
436;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
503;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
257;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
297;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
502;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
484;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
123;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
155;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
386;17323;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
296;17322;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
305;17322;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
236;17322;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
193;17328;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
604;17330;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
208;17330;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
114;17326;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
97;17330;*;2020;4;14;729d37da8f2d46f3af2d891df04949ef;Juego Adivina mi número;0
